id,place_id,name,filter_id
2264,793,[시민청] 2023 서울시청 시민청 [활력콘서트] 10월 공연,2
2265,793,[시민청] 2023 서울시청 시민청 [활력콘서트] 10월 공연,6
2266,794,[2023 남산골아트랩] 이상한옥(理想韓屋) 네 번째 전시 낯선 合,3
2267,794,[2023 남산골아트랩] 이상한옥(理想韓屋) 네 번째 전시 낯선 合,6
2268,794,[2023 남산골아트랩] 이상한옥(理想韓屋) 네 번째 전시 낯선 合,5
2269,795,서리풀청년아트갤러리 [Way to Draw],3
2270,795,서리풀청년아트갤러리 [Way to Draw],6
2271,796,서리풀 휴(休) 갤러리 [수중기록 3장_황금섬의 용사들],3
2272,796,서리풀 휴(休) 갤러리 [수중기록 3장_황금섬의 용사들],6
2273,797,2023 서울정원박람회,1
2274,797,2023 서울정원박람회,3
2275,797,2023 서울정원박람회,4
2276,798,연극 [굿닥터],2
2277,798,연극 [굿닥터],6
2278,799,[서서울예술교육센터] 2023 서울시민예술학교 너와 나의 장막,4
2279,800,[노들섬] 음악비평 및 글쓰기,4
2280,801,[마포구립서강도서관 10-12월/전시] 우리 글책 140선 ? 우리 그림책 100선,3
2281,801,[마포구립서강도서관 10-12월/전시] 우리 글책 140선 ? 우리 그림책 100선,6
2282,801,[마포구립서강도서관 10-12월/전시] 우리 글책 140선 ? 우리 그림책 100선,4
2283,802,[서울생활문화센터 신도림] 2023 구로문화예술아카데미,6
2284,802,[서울생활문화센터 신도림] 2023 구로문화예술아카데미,4
2285,803,[중랑문화재단] 옹기테마체험관 10월 프로그램,6
2286,803,[중랑문화재단] 옹기테마체험관 10월 프로그램,4
2287,804,"[돈의문박물관마을] Odd space, Common place",3
2288,804,"[돈의문박물관마을] Odd space, Common place",6
2289,804,"[돈의문박물관마을] Odd space, Common place",4
2290,805,[돈의문박물관마을] 2023년 시민갤러리 이별 박물관 展,3
2291,805,[돈의문박물관마을] 2023년 시민갤러리 이별 박물관 展,6
2292,805,[돈의문박물관마을] 2023년 시민갤러리 이별 박물관 展,4
2293,806,[서울애니메이션센터] 도심 속 문화체험공간!  만화도서관& 애니소풍,6
2294,806,[서울애니메이션센터] 도심 속 문화체험공간!  만화도서관& 애니소풍,3
2295,806,[서울애니메이션센터] 도심 속 문화체험공간!  만화도서관& 애니소풍,4
2296,807,청춘극장 제9회 청춘스타영화제,2
2297,807,청춘극장 제9회 청춘스타영화제,6
2298,808,"[구립증산정보도서관] 2023년 시가 자라는 나무 10월 : 10월, 생(生)을 만나다",4
2299,808,"[구립증산정보도서관] 2023년 시가 자라는 나무 10월 : 10월, 생(生)을 만나다",3
2300,809,[구립증산정보도서관] 북인사이트 2023년 10월 : 10월의 작가들,4
2301,809,[구립증산정보도서관] 북인사이트 2023년 10월 : 10월의 작가들,3
2302,810,2023 DDP 디자인 융합 전시 [We'd rather be alive than dead],3
2303,810,2023 DDP 디자인 융합 전시 [We'd rather be alive than dead],6
2304,811,[서울디자인재단] We'd rather be alive than dead:삶은 그 어떤 경우에도 죽음보다 아름답다,3
2305,811,[서울디자인재단] We'd rather be alive than dead:삶은 그 어떤 경우에도 죽음보다 아름답다,6
2306,812,"[9월/팟캐스트] 서강도서관 피셜 38회 다시, 어떻게 읽을 것인가",3
2307,812,"[9월/팟캐스트] 서강도서관 피셜 38회 다시, 어떻게 읽을 것인가",4
2308,813,[마포구립서강도서관 독서동아리] 2023년 월요야독 신규회원 모집,3
2309,813,[마포구립서강도서관 독서동아리] 2023년 월요야독 신규회원 모집,4
2310,814,Design Dream Land: Fall in K-POP 디자인 드림 랜드,3
2311,814,Design Dream Land: Fall in K-POP 디자인 드림 랜드,6
2312,815,한성백제박물관 2023년 백제문화특별전 [강철백제],3
2313,815,한성백제박물관 2023년 백제문화특별전 [강철백제],6
2314,815,한성백제박물관 2023년 백제문화특별전 [강철백제],4
2315,816,[송파공간 X 예술인 연대 프로젝트] 듀엣쏭 (9.22~11.17),2
2316,816,[송파공간 X 예술인 연대 프로젝트] 듀엣쏭 (9.22~11.17),6
2317,817,서울로미디어캔버스 2023 3회 전시,3
2318,817,서울로미디어캔버스 2023 3회 전시,6
2319,818,"[한성백제박물관] 강鐵철 백제 - 철, 강한 나라를 만들다",3
2320,818,"[한성백제박물관] 강鐵철 백제 - 철, 강한 나라를 만들다",6
2321,818,"[한성백제박물관] 강鐵철 백제 - 철, 강한 나라를 만들다",4
2322,819,제12회 서울미디어시티비엔날레 [이것 역시 지도],3
2323,819,제12회 서울미디어시티비엔날레 [이것 역시 지도],6
2324,820,[몽촌토성투어프로그램] 한눈에 쏙~ 몽촌토성 첫걸음,4
2325,821,[한성백제박물관] 백제 왕도 달빛 기행,3
2326,821,[한성백제박물관] 백제 왕도 달빛 기행,4
2327,822,[2023 돈의문박물관마을] 가을산책(冊) 교육프로그램,3
2328,822,[2023 돈의문박물관마을] 가을산책(冊) 교육프로그램,4
2329,823,[서서울예술교육센터(양천)] 서울시민예술학교 2023 10-11월,4
2330,824,코리아나미술관 20주년 기념 국제기획전 [Step x Step],3
2331,824,코리아나미술관 20주년 기념 국제기획전 [Step x Step],6
2332,824,코리아나미술관 20주년 기념 국제기획전 [Step x Step],4
2333,825,서울야외도서관 책읽는 서울광장,4
2334,825,서울야외도서관 책읽는 서울광장,3
2335,826,[창의예술교육센터] 영등포 탈수기 : 탈로 쓴 나의 수기,4
2336,827,[구립증산정보도서관] 2023 사서와 함께하는 [꼼지락 북아트 동아리 3기],4
2337,827,[구립증산정보도서관] 2023 사서와 함께하는 [꼼지락 북아트 동아리 3기],3
2338,828,2023 세종예술아카데미 하반기 정규강좌 수강오픈!,4
2339,829,[서울시립과학관] 2023 가을학기 과학관에 찾아온 '대학연구실',4
2340,830,[은평역사한옥박물관] 전통 목가구 제작 소목교실 3기,5
2341,830,[은평역사한옥박물관] 전통 목가구 제작 소목교실 3기,3
2342,830,[은평역사한옥박물관] 전통 목가구 제작 소목교실 3기,4
2343,831,2023 기술 입은 문화 예술교육 [효모 사운드클럽],6
2344,831,2023 기술 입은 문화 예술교육 [효모 사운드클럽],4
2345,832,"[2023 평생인문교육 프로그램] 우리의 작가, 그들의 시대",4
2346,833,[서울공예박물관] 서울아트위크 기념 특별전 《공예 다이얼로그》,3
2347,833,[서울공예박물관] 서울아트위크 기념 특별전 《공예 다이얼로그》,6
2348,833,[서울공예박물관] 서울아트위크 기념 특별전 《공예 다이얼로그》,4
2349,834,[서울시립과학관] 2023년 생태화그리기 가을학기,4
2350,835,[2023 미감도서관 문화프로그램] 한국과 세계가 보이는 인물 역사,4
2351,835,[2023 미감도서관 문화프로그램] 한국과 세계가 보이는 인물 역사,5
2352,835,[2023 미감도서관 문화프로그램] 한국과 세계가 보이는 인물 역사,6
2353,835,[2023 미감도서관 문화프로그램] 한국과 세계가 보이는 인물 역사,3
2354,836,"2023 예술, 송송, 인생학교 여성편 [엄마배우 프로젝트]",4
2355,837,2023 서교예술실험센터 공성장형 예술실험지원 [링크(LINK) 과정공유회 링킹(LINK-ING)],4
2356,838,[서울디자인재단] 럭스: 시적해상도,3
2357,838,[서울디자인재단] 럭스: 시적해상도,6
2358,839,[서울시립과학관] 2023년 하반기 돋보기 및 맛보기 프로그램,4
2359,840,[관악문화재단] 판다쌤 원어민 중국어,6
2360,841,[서울책보고] 본격 요리책 전시 '내일 뭐 먹지?',3
2361,841,[서울책보고] 본격 요리책 전시 '내일 뭐 먹지?',6
2362,841,[서울책보고] 본격 요리책 전시 '내일 뭐 먹지?',4
2363,842,[2023 미감도서관 문화프로그램] 왁자지껄 옛이야기 독서토론,4
2364,842,[2023 미감도서관 문화프로그램] 왁자지껄 옛이야기 독서토론,6
2365,842,[2023 미감도서관 문화프로그램] 왁자지껄 옛이야기 독서토론,3
2366,843,독서의 달맞이 개관연장 프로그램 [책 읽기 좋은 가을밤],4
2367,844,차없는잠수교 뚜벅뚜벅 축제,4
2368,845,[서울역사박물관] 우리가족 박물관 여행,5
2369,845,[서울역사박물관] 우리가족 박물관 여행,3
2370,845,[서울역사박물관] 우리가족 박물관 여행,4
2371,846,2023 언폴드엑스 기획자캠프 선정 프로젝트 전시,3
2372,846,2023 언폴드엑스 기획자캠프 선정 프로젝트 전시,6
2373,847,[양천문화재단] 상상이 현실이 되는 AR 예술놀이터 '상상극장 우리 여기에',6
2374,848,강남예술단 찾아가는 공연 [POP-UP!],2
2375,848,강남예술단 찾아가는 공연 [POP-UP!],6
2376,849,The Chemical Reaction 에스더블유앤에이부터 리버럴오피스까지 산업디자이너들의 상호 작용,3
2377,849,The Chemical Reaction 에스더블유앤에이부터 리버럴오피스까지 산업디자이너들의 상호 작용,6
2378,850,[서울시립과학관] 2023 과학북토크-하반기 달작한 사이언스(8~11월),4
2379,851,서울시립 남서울미술관 [공중정원],3
2380,851,서울시립 남서울미술관 [공중정원],6
2381,851,서울시립 남서울미술관 [공중정원],1
2382,851,서울시립 남서울미술관 [공중정원],4
2383,852,[알부스갤러리] 친구들 Les Amis,3
2384,852,[알부스갤러리] 친구들 Les Amis,6
2385,853,[서울역사박물관] 2023년 하반기 배리어프리영화관,2
2386,853,[서울역사박물관] 2023년 하반기 배리어프리영화관,6
2387,853,[서울역사박물관] 2023년 하반기 배리어프리영화관,5
2388,853,[서울역사박물관] 2023년 하반기 배리어프리영화관,3
2389,853,[서울역사박물관] 2023년 하반기 배리어프리영화관,4
2390,854,"[서울시립 미술아카이브] 라스트 제너레이션에게, 김용익",3
2391,854,"[서울시립 미술아카이브] 라스트 제너레이션에게, 김용익",6
2392,855,[2023년 파킨슨 환자를 위한 무용 교육 프로그램] 댄스 포 피디(하반기),1
2393,855,[2023년 파킨슨 환자를 위한 무용 교육 프로그램] 댄스 포 피디(하반기),2
2394,855,[2023년 파킨슨 환자를 위한 무용 교육 프로그램] 댄스 포 피디(하반기),4
2395,856,[도봉문화재단] 하반기 정기강좌 프로그램 [연극으로 만드는 나의 이야기],6
2396,856,[도봉문화재단] 하반기 정기강좌 프로그램 [연극으로 만드는 나의 이야기],4
2397,857,[기술 입은 문화예술교육] 관악!아트랩 203 AI와 함께하는 별별무브 시즌3,6
2398,857,[기술 입은 문화예술교육] 관악!아트랩 203 AI와 함께하는 별별무브 시즌3,4
2399,858,[황학정국궁전시관] 활의 나라 : 다시 태어난 근대 활쏘기의 시작,3
2400,858,[황학정국궁전시관] 활의 나라 : 다시 태어난 근대 활쏘기의 시작,6
2401,859,[2023년 쫌쫌따리 문화모아] 동그란 자유: 세상을 거꾸로 볼 자you,6
2402,860,[서울디자인재단] 플라스틱 탐험대 : SUP 습격!,3
2403,860,[서울디자인재단] 플라스틱 탐험대 : SUP 습격!,6
2404,861,[2023 운현궁 하우스뮤지엄] 제9회 설경규방공예연구회 정기전시회,3
2405,861,[2023 운현궁 하우스뮤지엄] 제9회 설경규방공예연구회 정기전시회,6
2406,862,[서울역사박물관] 대전엑스포’93 30주년 기념 특별공동기획전 [대전엑스포’93: 과학 신화가 현실로],3
2407,862,[서울역사박물관] 대전엑스포’93 30주년 기념 특별공동기획전 [대전엑스포’93: 과학 신화가 현실로],6
2408,862,[서울역사박물관] 대전엑스포’93 30주년 기념 특별공동기획전 [대전엑스포’93: 과학 신화가 현실로],5
2409,862,[서울역사박물관] 대전엑스포’93 30주년 기념 특별공동기획전 [대전엑스포’93: 과학 신화가 현실로],4
2410,863,[돈의문박물관마을] 2023 하반기 한옥예술체험 예술가의 시간,5
2411,863,[돈의문박물관마을] 2023 하반기 한옥예술체험 예술가의 시간,3
2412,863,[돈의문박물관마을] 2023 하반기 한옥예술체험 예술가의 시간,4
2413,864,[아뜰리에 광화] 2023 광장으로의 초대 이중섭,3
2414,864,[아뜰리에 광화] 2023 광장으로의 초대 이중섭,6
2415,865,[2023생애주기별 문화예술교육] 실천력 프로젝트 추가모집(~7.16),6
2416,865,[2023생애주기별 문화예술교육] 실천력 프로젝트 추가모집(~7.16),4
2417,866,"2023년 용산도시기억전시관 기획전시 [변화의 물결 속 용산, 1960~70년대 용산을 바라보다]",3
2418,866,"2023년 용산도시기억전시관 기획전시 [변화의 물결 속 용산, 1960~70년대 용산을 바라보다]",6
2419,867,[도봉기적의도서관] 구름아래 예술놀이 제작소 '그림책 재담꾼! 도봉쑨',3
2420,867,[도봉기적의도서관] 구름아래 예술놀이 제작소 '그림책 재담꾼! 도봉쑨',4
2421,868,기억프로젝트 [내가 만드는 백제],4
2422,869,[유휴공간프로젝트 Ⅱ] 진화의 비밀 8 - 플라잉맨 in 무중력,3
2423,869,[유휴공간프로젝트 Ⅱ] 진화의 비밀 8 - 플라잉맨 in 무중력,6
2424,870,[도봉문화원] 원!투!쓰리!클래스 연극꿈틀 & 사진꿈틀,6
2425,870,[도봉문화원] 원!투!쓰리!클래스 연극꿈틀 & 사진꿈틀,4
2426,871,"우리가 만나던 그곳, 종로서적",4
2427,872,[중랑문화재단] 옹기테마체험관 옹기테마아카데미,6
2428,872,[중랑문화재단] 옹기테마체험관 옹기테마아카데미,4
2429,873,[서울문화재단] 2023년 PLAY-UP 아카데미,6
2430,873,[서울문화재단] 2023년 PLAY-UP 아카데미,4
2431,874,문화예술교육 프로그램 [학교폭력 스탑 프로젝트: 연극 프로불편러],6
2432,874,문화예술교육 프로그램 [학교폭력 스탑 프로젝트: 연극 프로불편러],4
2433,875,문화예술교육 프로그램 [청년의 신세계 : My Home History],6
2434,875,문화예술교육 프로그램 [청년의 신세계 : My Home History],4
2435,876,[한국공예?디자인문화진흥원] 2023 전통생활문화교육 ,6
2436,876,[한국공예?디자인문화진흥원] 2023 전통생활문화교육 ,4
2437,877,[노들섬] 2023 서울거리공연 구석구석라이브,2
2438,877,[노들섬] 2023 서울거리공연 구석구석라이브,6
2439,878,[도서관에서 만나는 인문학열전] 당신에게 권하는 일상의 인문학,4
2440,878,[도서관에서 만나는 인문학열전] 당신에게 권하는 일상의 인문학,3
2441,879,[한성백제박물관] 제4회 백제그림그리기대회 전시,3
2442,879,[한성백제박물관] 제4회 백제그림그리기대회 전시,6
2443,879,[한성백제박물관] 제4회 백제그림그리기대회 전시,4
2444,880,[성북선잠박물관] 소장품 특별전,3
2445,880,[성북선잠박물관] 소장품 특별전,6
2446,880,[성북선잠박물관] 소장품 특별전,4
2447,881,"[2023년 6월 민주화 운동 특별전시] 마음을 움직이는 말, 선전물",3
2448,881,"[2023년 6월 민주화 운동 특별전시] 마음을 움직이는 말, 선전물",6
2449,882,[권진규의 영원한 집] 전시 연계 특별 도슨트 및 특강,3
2450,882,[권진규의 영원한 집] 전시 연계 특별 도슨트 및 특강,6
2451,883,권진규의 영원한 집,3
2452,883,권진규의 영원한 집,6
2453,884,[2023 시민공모전] 기억 전당포 : 1990 서울 나들이 展,3
2454,884,[2023 시민공모전] 기억 전당포 : 1990 서울 나들이 展,6
2455,885,박노수미술관 개관 10주년 기념전시 [화필인생-박노수의 모던 타임즈],3
2456,885,박노수미술관 개관 10주년 기념전시 [화필인생-박노수의 모던 타임즈],6
2457,885,박노수미술관 개관 10주년 기념전시 [화필인생-박노수의 모던 타임즈],4
2458,886,80 도시현실,3
2459,886,80 도시현실,6
2460,887,[서울역사박물관] 제39기 중학생 인턴제,5
2461,887,[서울역사박물관] 제39기 중학생 인턴제,3
2462,887,[서울역사박물관] 제39기 중학생 인턴제,4
2463,888,2023 평화문화진지 기획프로그램 [나의 나무 깎기],6
2464,888,2023 평화문화진지 기획프로그램 [나의 나무 깎기],4
2465,889,2023 서울우리소리박물관 특별전 [자장자장 도담도담],3
2466,889,2023 서울우리소리박물관 특별전 [자장자장 도담도담],6
2467,889,2023 서울우리소리박물관 특별전 [자장자장 도담도담],4
2468,890,2023 신당 프로젝트 전시(SPE) [공예 자리],3
2469,890,2023 신당 프로젝트 전시(SPE) [공예 자리],6
2470,891,2023 서울 문화예술교육 지원사업 프로그램 안내,6
2471,891,2023 서울 문화예술교육 지원사업 프로그램 안내,4
2472,892,2023 월간뮤지크,2
2473,892,2023 월간뮤지크,6
2474,893,2023년 서울기록원 전시연계 강연프로그램 [기록을 바라보는 여섯 개의 시선],4
2475,894,특별한(★) 데이(DAY) 천문현상 주제 관측 프로그램,4
2476,895,2023 광화문책마당,4
2477,896,"소색비무색, 흰옷에 깃든 빛깔",3
2478,896,"소색비무색, 흰옷에 깃든 빛깔",6
2479,897,2023 삼각산 활짝시네마,2
2480,897,2023 삼각산 활짝시네마,6
2481,898,2023 남산골 전통체험,4
2482,899,시민청 기획전시 [웨이브 2023 수도서울],3
2483,899,시민청 기획전시 [웨이브 2023 수도서울],6
2484,900,2023년 시청 시민청 [바스락콘서트] 모두를 위한 공연,2
2485,900,2023년 시청 시민청 [바스락콘서트] 모두를 위한 공연,6
2486,901,SeMA-프로젝트 A,3
2487,901,SeMA-프로젝트 A,6
2488,902,[서울우리소리박물관] 자율학습프로그램 [자연관찰 우리소리],3
2489,902,[서울우리소리박물관] 자율학습프로그램 [자연관찰 우리소리],4
2490,903,2023 과학?문화가 있는 날 月刊夜水 : 월간야수,6
2491,904,[구립증산정보도서관] 열린 책 읽기 모임 Book-ing Club 모집,4
2492,904,[구립증산정보도서관] 열린 책 읽기 모임 Book-ing Club 모집,3
2493,905,"[독서토론회] 2023년 목, 수다",4
2494,906,2023년 운현궁 티타임,3
2495,906,2023년 운현궁 티타임,4
2496,906,2023년 운현궁 티타임,6
2497,907,[돈의문박물관마을] 한옥예술체험 '예술가의 시간',5
2498,907,[돈의문박물관마을] 한옥예술체험 '예술가의 시간',3
2499,907,[돈의문박물관마을] 한옥예술체험 '예술가의 시간',4
2500,908,"2023년 함석헌기념관 힐링in문학(낭독) [낭만, 함석헌] 참여자 모집",3
2501,908,"2023년 함석헌기념관 힐링in문학(낭독) [낭만, 함석헌] 참여자 모집",4
2502,909,2023년 함석헌기념관 힐링in문학(낭송) [무욕청정(無欲淸淨)] 참여자 모집,3
2503,909,2023년 함석헌기념관 힐링in문학(낭송) [무욕청정(無欲淸淨)] 참여자 모집,4
2504,910,2023 수요창작소,4
2505,911,2023년 박물관 토요음악회 ,2
2506,911,2023년 박물관 토요음악회 ,6
2507,911,2023년 박물관 토요음악회 ,3
2508,911,2023년 박물관 토요음악회 ,4
2509,912,월간객석과 함께하는 마티네 콘서트,2
2510,912,월간객석과 함께하는 마티네 콘서트,6
2511,913,D-숲,3
2512,913,D-숲,6
2513,913,D-숲,1
2514,914,청춘1번가,4
2515,915,서리풀청년아트갤러리 오프라인 문화강좌 [아뜰리에 서리풀],3
2516,915,서리풀청년아트갤러리 오프라인 문화강좌 [아뜰리에 서리풀],6
2517,916,[낙원 FM '일일 DJ 체험' 모집 중!],4
2518,917,시민청 스탬프투어,1
2519,917,시민청 스탬프투어,2
2520,917,시민청 스탬프투어,4
2521,918,"[서울역사박물관] Visit Museum, Enjoy SEOUL",5
2522,918,"[서울역사박물관] Visit Museum, Enjoy SEOUL",3
2523,918,"[서울역사박물관] Visit Museum, Enjoy SEOUL",4
2524,919,"Visit Museum, Enjoy SEOUL",4
2525,920,[하수도과학관] 전시해설 프로그램(전시실 + 재이용수 처리실) ,4
2526,921,2023 토요명품,2
2527,921,2023 토요명품,6
2528,922,[돈의문박물관마을] 돈의문 마을이야기 투어,3
2529,922,[돈의문박물관마을] 돈의문 마을이야기 투어,4
2530,923,"하수, 새활용을 만나다",4
2531,924,"하수, 새활용을 만나다",4
2532,925,서울하수도과학관 [전시해설 프로그램],4
2533,926,"2023년 함석헌기념관 체험 프로그램 [그를 잇다, 글을 짓다]",4
2534,927,서울풍물시장 전통문화체험관,5
2535,927,서울풍물시장 전통문화체험관,6
2536,927,서울풍물시장 전통문화체험관,4
2537,928,[서울디자인재단] DDP 건축투어,6
2538,929,라이트 스페이스,3
2539,929,라이트 스페이스,6
2540,930,매거진 라이브러리: 기록에 머물다,3
2541,930,매거진 라이브러리: 기록에 머물다,6
2542,931,동대문 역사관,3
2543,931,동대문 역사관,6
2544,931,동대문 역사관,5
2545,932,동대문운동장 기념관,3
2546,932,동대문운동장 기념관,6
2547,933,UD 라이프스타일 플랫폼,3
2548,933,UD 라이프스타일 플랫폼,6
2549,934,"고희동미술관 재개관 3주년기념전시 「모던을 터치하다: 고희동, 근대회화의 선구자」",3
2550,934,"고희동미술관 재개관 3주년기념전시 「모던을 터치하다: 고희동, 근대회화의 선구자」",6
2551,934,"고희동미술관 재개관 3주년기념전시 「모던을 터치하다: 고희동, 근대회화의 선구자」",4
2552,935,경희대학교,4
2553,936,DDP(동대문디자인플라자),6
2554,937,우란2경,2
2555,937,우란2경,6
2556,938,구립은평뉴타운도서관,4
2557,938,구립은평뉴타운도서관,3
2558,939,노원문화예술회관,2
2559,939,노원문화예술회관,6
2560,940,서울시립미술관 SeMA창고,3
2561,940,서울시립미술관 SeMA창고,6
2562,940,서울시립미술관 SeMA창고,4
2563,941,동숭무대,2
2564,941,동숭무대,6
2565,942,양천구민체육센터,1
2566,942,양천구민체육센터,4
2567,943,금천예술공장,3
2568,943,금천예술공장,6
2569,944,송파도서관,4
2570,944,송파도서관,3
2571,945,세종대왕기념관,3
2572,945,세종대왕기념관,6
2573,946,북촌 서울무형문화재 교육전시장,5
2574,946,북촌 서울무형문화재 교육전시장,6
2575,946,북촌 서울무형문화재 교육전시장,4
2576,947,주한독일문화원,6
2577,947,주한독일문화원,4
2578,948,주한영국문화원,6
2579,948,주한영국문화원,4
2580,949,고척도서관,4
2581,949,고척도서관,3
2582,950,용산도시기억전시관,3
2583,950,용산도시기억전시관,6
2584,951,광진교 8번가,2
2585,952,서울생활사박물관,3
2586,952,서울생활사박물관,6
2587,952,서울생활사박물관,4
2588,953,공평도시유적전시관,3
2589,953,공평도시유적전시관,6
2590,954,김영옥 미술관,3
2591,954,김영옥 미술관,6
2592,954,김영옥 미술관,4
2593,955,양천문화재단,6
2594,956,세종문화회관,2
2595,956,세종문화회관,6
2596,957,민속극장풍류,2
2597,957,민속극장풍류,6
2598,958,은평문화예술회관,2
2599,958,은평문화예술회관,6
2600,959,도봉도서관,4
2601,959,도봉도서관,3
2602,960,강북구청,4
2603,961,구로구청,4
2604,962,노들섬 복합문화공간,6
2605,963,문래도서관,4
2606,963,문래도서관,3
2607,964,양천구 해누리타운 아트홀,2
2608,964,양천구 해누리타운 아트홀,6
2609,965,한국방송회관 코바코홀,2
2610,965,한국방송회관 코바코홀,6
2611,966,리움미술관,3
2612,966,리움미술관,6
2613,966,리움미술관,4
2614,967,반포심산아트홀,2
2615,967,반포심산아트홀,6
2616,968,한미사진미술관,3
2617,968,한미사진미술관,6
2618,968,한미사진미술관,4
2619,969,갈산문화예술센터,6
2620,970,한성대학교,4
2621,971,동대문구민체육센터,1
2622,971,동대문구민체육센터,4
2623,972,송파구체육문화회관,1
2624,972,송파구체육문화회관,6
2625,973,정동극장,2
2626,973,정동극장,6
2627,974,종로구민회관,4
2628,975,용산구문화체육센터,1
2629,975,용산구문화체육센터,6
2630,976,구립증산정보도서관,4
2631,976,구립증산정보도서관,3
2632,977,양천구청,4
2633,978,신월문화체육센터,1
2634,978,신월문화체육센터,6
2635,979,한성백제박물관,3
2636,979,한성백제박물관,6
2637,979,한성백제박물관,4
2638,980,한국분재박물관,3
2639,980,한국분재박물관,6
2640,980,한국분재박물관,4
2641,981,롯데월드 가든스테이지,2
2642,981,롯데월드 가든스테이지,6
2643,982,강북솔샘문화정보센터,6
2644,983,예술가의집,2
2645,983,예술가의집,6
2646,984,가람화랑,3
2647,984,가람화랑,6
2648,985,예지원,3
2649,985,예지원,4
2650,985,예지원,5
2651,986,송중문화정보센터,6
2652,987,롯데월드 아이스링크,1
2653,987,롯데월드 아이스링크,2
2654,988,온조대왕문화체육관,1
2655,988,온조대왕문화체육관,6
2656,989,서울연극센터,2
2657,989,서울연극센터,6
2658,990,성동구립도서관,4
2659,990,성동구립도서관,3
2660,991,서울특별시교육청 종로도서관,4
2661,991,서울특별시교육청 종로도서관,3
2662,992,올림픽기념국민생활관,1
2663,992,올림픽기념국민생활관,4
2664,993,마포아트센터,6
2665,994,국립현대미술관,3
2666,994,국립현대미술관,6
2667,994,국립현대미술관,4
2668,995,아르코미술관,3
2669,995,아르코미술관,6
2670,995,아르코미술관,4
2671,996,국립현대미술관 서울,3
2672,996,국립현대미술관 서울,6
2673,996,국립현대미술관 서울,4
2674,997,종로문화원,6
2675,997,종로문화원,4
2676,998,육군사관학교,4
2677,999,자양4동도서관,4
2678,999,자양4동도서관,3
2679,1000,동대문구청,4
2680,1001,서울문화재단,6
2681,1002,LG아트센터 서울,2
2682,1002,LG아트센터 서울,6
2683,1003,광진정보도서관,4
2684,1003,광진정보도서관,3
2685,1004,포스트극장,2
2686,1004,포스트극장,6
2687,1005,서울시립 남서울미술관,3
2688,1005,서울시립 남서울미술관,6
2689,1005,서울시립 남서울미술관,4
2690,1006,광화문아트홀,2
2691,1006,광화문아트홀,6
2692,1007,문화정원아트홀,2
2693,1007,문화정원아트홀,6
2694,1007,문화정원아트홀,1
2695,1007,문화정원아트홀,3
2696,1008,시민청,6
2697,1009,성수아트홀,2
2698,1009,성수아트홀,6
2699,1010,동작구청,4
2700,1011,강남문화재단,6
2701,1012,서울풍물시장 전통문화체험관,5
2702,1012,서울풍물시장 전통문화체험관,6
2703,1012,서울풍물시장 전통문화체험관,4
2704,1013,한국사회과학도서관,4
2705,1013,한국사회과학도서관,3
2706,1014,우리금융아트홀,2
2707,1014,우리금융아트홀,6
2708,1015,동작도서관,4
2709,1015,동작도서관,3
2710,1016,서대문도서관,4
2711,1016,서대문도서관,3
2712,1017,강남스포츠문화센터,6
2713,1018,대진체육관,1
2714,1019,영등포문화원,6
2715,1019,영등포문화원,4
2716,1020,사당문화회관,2
2717,1020,사당문화회관,6
2718,1021,건국대학교 박물관,3
2719,1021,건국대학교 박물관,4
2720,1022,서초구민체육센터,1
2721,1022,서초구민체육센터,4
2722,1023,송파구청,4
2723,1024,거마도서관,4
2724,1024,거마도서관,3
2725,1025,서초문화예술회관 (구 서초구민회관),2
2726,1025,서초문화예술회관 (구 서초구민회관),6
2727,1025,서초문화예술회관 (구 서초구민회관),4
2728,1026,연세대학교 김대중도서관,4
2729,1026,연세대학교 김대중도서관,3
2730,1027,서울특별시교육청 남산도서관,4
2731,1027,서울특별시교육청 남산도서관,3
2732,1028,최순우 옛집,3
2733,1028,최순우 옛집,6
2734,1029,서서울예술교육센터,4
2735,1030,스카이아트홀,2
2736,1030,스카이아트홀,6
2737,1031,국립국어원 우리말 꿈터,4
2738,1032,학고재,3
2739,1032,학고재,6
2740,1033,남산골한옥마을,5
2741,1034,코엑스 오디토리움,2
2742,1034,코엑스 오디토리움,6
2743,1035,국립고궁박물관,3
2744,1035,국립고궁박물관,6
2745,1035,국립고궁박물관,4
2746,1036,구로구민체육센터,1
2747,1036,구로구민체육센터,4
2748,1037,떡박물관,3
2749,1037,떡박물관,6
2750,1037,떡박물관,4
2751,1038,강남구민체육관,1
2752,1038,강남구민체육관,4
2753,1039,허준박물관,3
2754,1039,허준박물관,6
2755,1039,허준박물관,4
2756,1040,서울강서문화원,6
2757,1040,서울강서문화원,4
2758,1041,아리향기작은도서관,4
2759,1041,아리향기작은도서관,3
2760,1042,구로아트밸리예술극장,2
2761,1042,구로아트밸리예술극장,6
2762,1043,금천구청,4
2763,1044,세실아트홀,2
2764,1044,세실아트홀,6
2765,1045,도봉기적의도서관,4
2766,1045,도봉기적의도서관,3
2767,1046,해공체육문화센터,1
2768,1046,해공체육문화센터,6
2769,1047,은평구립도서관,4
2770,1047,은평구립도서관,3
2771,1048,노화랑,3
2772,1048,노화랑,6
2773,1049,관악구민종합체육센터,1
2774,1049,관악구민종합체육센터,4
2775,1050,강남구청,4
2776,1051,개포도서관,4
2777,1051,개포도서관,3
