id,created_at,updated_at,course_id,place_id,user_id
562,2023-11-29 10:03:57.545001,2023-11-29 10:03:57.545031,,1839,40
563,2023-11-29 10:03:57.989614,2023-11-29 10:03:57.989642,,1862,41
564,2023-11-29 10:04:03.870964,2023-11-29 10:04:03.870995,,1861,40
565,2023-11-29 10:04:04.320175,2023-11-29 10:04:04.320204,,1859,41
566,2023-11-29 10:04:08.351738,2023-11-29 10:04:08.351769,,1860,41
567,2023-11-29 10:04:19.041566,2023-11-29 10:04:19.041597,,1891,40
568,2023-11-29 10:04:19.247937,2023-11-29 10:04:19.247966,,1840,41
569,2023-11-29 10:04:51.600771,2023-11-29 10:04:51.600803,,946,41
570,2023-11-29 10:08:04.269986,2023-11-29 10:08:04.270018,,241,42
571,2023-11-29 10:08:23.129473,2023-11-29 10:08:23.129503,,639,10
572,2023-11-29 10:08:35.582931,2023-11-29 10:08:35.582962,,13,10
573,2023-11-29 10:08:36.570181,2023-11-29 10:08:36.570212,,15,10
574,2023-11-29 10:09:06.165528,2023-11-29 10:09:06.165559,,1797,43
575,2023-11-29 10:09:08.185868,2023-11-29 10:09:08.185905,,1625,43
576,2023-11-29 10:09:17.450605,2023-11-29 10:09:17.450637,,1514,43
577,2023-11-29 10:09:37.198583,2023-11-29 10:09:37.198614,,936,43
578,2023-11-29 10:09:53.130629,2023-11-29 10:09:53.130663,,962,43
581,2023-11-29 10:10:10.502004,2023-11-29 10:10:10.502037,,1341,42
582,2023-11-29 10:10:15.341010,2023-11-29 10:10:15.341046,,1420,43
583,2023-11-29 10:10:52.573394,2023-11-29 10:10:52.573426,,268,42
584,2023-11-29 10:11:08.839403,2023-11-29 10:11:08.839435,,936,44
585,2023-11-29 10:11:13.342567,2023-11-29 10:11:13.342598,,936,42
586,2023-11-29 10:11:48.582755,2023-11-29 10:11:48.582787,,814,42
587,2023-11-29 10:12:19.798197,2023-11-29 10:12:19.798263,,1625,44
588,2023-11-29 10:12:24.027996,2023-11-29 10:12:24.028029,,1557,44
589,2023-11-29 10:13:32.960093,2023-11-29 10:13:32.960124,,1862,42
590,2023-11-29 10:13:36.437700,2023-11-29 10:13:36.437731,,105,44
592,2023-11-29 10:13:51.981707,2023-11-29 10:13:51.981738,,125,44
593,2023-11-29 10:14:22.324195,2023-11-29 10:14:22.324225,,1085,44
594,2023-11-29 10:14:24.542921,2023-11-29 10:14:24.542950,,1817,45
595,2023-11-29 10:14:25.523834,2023-11-29 10:14:25.523864,,1049,44
596,2023-11-29 10:14:36.251961,2023-11-29 10:14:36.251993,,1839,45
597,2023-11-29 10:14:42.626313,2023-11-29 10:14:42.626343,,1862,45
598,2023-11-29 10:14:47.820729,2023-11-29 10:14:47.820762,,1863,45
599,2023-11-29 10:14:52.723851,2023-11-29 10:14:52.723893,,1861,45
600,2023-11-29 10:14:55.882504,2023-11-29 10:14:55.882534,,1860,45
601,2023-11-29 10:14:58.048761,2023-11-29 10:14:58.048790,,1859,45
602,2023-11-29 10:14:58.437396,2023-11-29 10:14:58.437428,,645,42
603,2023-11-29 10:14:59.305341,2023-11-29 10:14:59.305371,,743,44
604,2023-11-29 10:14:59.924863,2023-11-29 10:14:59.924893,,1858,45
605,2023-11-29 10:15:02.840327,2023-11-29 10:15:02.840358,,1864,45
606,2023-11-29 10:15:11.420846,2023-11-29 10:15:11.420875,,1895,45
607,2023-11-29 10:15:15.675667,2023-11-29 10:15:15.675700,,12,44
608,2023-11-29 10:15:18.509495,2023-11-29 10:15:18.509525,,1897,45
609,2023-11-29 10:15:31.104117,2023-11-29 10:15:31.104147,,1865,45
610,2023-11-29 10:15:35.009537,2023-11-29 10:15:35.009570,,1869,45
611,2023-11-29 10:15:48.575754,2023-11-29 10:15:48.575785,,1869,42
615,2023-11-29 10:16:06.633456,2023-11-29 10:16:06.633483,,325,44
616,2023-11-29 10:16:29.578602,2023-11-29 10:16:29.578635,,439,44
618,2023-11-29 10:17:09.653660,2023-11-29 10:17:09.653690,,1849,45
619,2023-11-29 10:17:16.944459,2023-11-29 10:17:16.944487,,1844,45
620,2023-11-29 10:17:17.351985,2023-11-29 10:17:17.352015,,918,44
621,2023-11-29 10:17:20.490768,2023-11-29 10:17:20.490796,,1846,45
622,2023-11-29 10:17:23.130152,2023-11-29 10:17:23.130183,,1420,44
623,2023-11-29 10:17:27.417619,2023-11-29 10:17:27.417650,,1813,44
624,2023-11-29 10:17:37.888018,2023-11-29 10:17:37.888048,,1140,44
625,2023-11-29 10:18:06.865802,2023-11-29 10:18:06.865834,,1622,44
626,2023-11-29 10:18:40.827664,2023-11-29 10:18:40.827697,,691,42
627,2023-11-29 10:19:48.904604,2023-11-29 10:19:48.904637,,1640,42
628,2023-11-29 10:20:32.188515,2023-11-29 10:20:32.188546,,1797,42
629,2023-11-29 10:20:36.715496,2023-11-29 10:20:36.715528,,1625,42
630,2023-11-29 10:21:14.227634,2023-11-29 10:21:14.227665,,966,42
631,2023-11-29 10:22:12.380482,2023-11-29 10:22:12.380514,,348,42
632,2023-11-29 10:22:52.363161,2023-11-29 10:22:52.363192,,1625,46
633,2023-11-29 10:23:09.752938,2023-11-29 10:23:09.752985,,962,46
634,2023-11-29 10:23:12.183119,2023-11-29 10:23:12.183151,,1514,46
635,2023-11-29 10:23:15.611925,2023-11-29 10:23:15.611954,,1797,37
636,2023-11-29 10:23:17.365049,2023-11-29 10:23:17.365079,,1625,37
637,2023-11-29 10:23:20.623367,2023-11-29 10:23:20.623407,,1557,46
638,2023-11-29 10:23:23.964797,2023-11-29 10:23:23.964828,,207,37
639,2023-11-29 10:23:24.853363,2023-11-29 10:23:24.853398,,1722,46
640,2023-11-29 10:23:32.921118,2023-11-29 10:23:32.921148,,936,37
641,2023-11-29 10:23:44.800354,2023-11-29 10:23:44.800383,,1420,37
643,2023-11-29 10:24:14.829923,2023-11-29 10:24:14.829953,,240,46
644,2023-11-29 10:24:31.026582,2023-11-29 10:24:31.026620,,235,46
645,2023-11-29 10:25:18.006447,2023-11-29 10:25:18.006479,,1722,37
646,2023-11-29 10:25:20.112898,2023-11-29 10:25:20.112929,,1557,37
647,2023-11-29 10:25:26.087888,2023-11-29 10:25:26.087917,,1514,37
648,2023-11-29 10:26:19.299245,2023-11-29 10:26:19.299274,,1821,37
649,2023-11-29 10:26:24.952057,2023-11-29 10:26:24.952086,,1341,37
650,2023-11-29 10:26:47.522284,2023-11-29 10:26:47.522320,,631,46
651,2023-11-29 10:28:02.502968,2023-11-29 10:28:02.503001,,632,42
652,2023-11-29 10:32:08.127778,2023-11-29 10:32:08.127812,,276,42
653,2023-11-29 10:34:54.214856,2023-11-29 10:34:54.214888,,674,47
654,2023-11-29 10:35:11.145854,2023-11-29 10:35:11.145886,,1761,47
655,2023-11-29 10:35:12.824022,2023-11-29 10:35:12.824051,,1782,47
656,2023-11-29 10:35:14.947787,2023-11-29 10:35:14.947819,,1813,47
657,2023-11-29 10:35:20.459940,2023-11-29 10:35:20.459971,,1297,47
658,2023-11-29 10:35:24.020800,2023-11-29 10:35:24.020834,,936,47
659,2023-11-29 10:35:39.695319,2023-11-29 10:35:39.695351,,15,47
660,2023-11-29 10:36:42.068616,2023-11-29 10:36:42.068650,,40,47
662,2023-11-29 10:37:02.128762,2023-11-29 10:37:02.128796,,1,47
663,2023-11-29 10:37:05.326685,2023-11-29 10:37:05.326717,,693,47
664,2023-11-29 10:37:06.110071,2023-11-29 10:37:06.110103,,692,47
665,2023-11-29 10:37:11.832671,2023-11-29 10:37:11.832705,,782,47
666,2023-11-29 10:37:18.361659,2023-11-29 10:37:18.361690,,869,47
667,2023-11-29 11:02:42.985489,2023-11-29 11:02:42.985519,,1297,48
669,2023-11-29 11:02:47.529586,2023-11-29 11:02:47.529617,,1817,48
670,2023-11-29 11:02:49.532767,2023-11-29 11:02:49.532799,,1844,48
671,2023-11-29 11:02:53.755907,2023-11-29 11:02:53.755937,,1846,48
672,2023-11-29 11:03:44.060226,2023-11-29 11:03:44.060257,,1849,48
673,2023-11-29 11:04:03.305618,2023-11-29 11:04:03.305648,,1895,48
674,2023-11-29 11:04:12.991726,2023-11-29 11:04:12.991757,,1869,48
675,2023-11-29 11:04:25.898433,2023-11-29 11:04:25.898464,,1839,48
676,2023-11-29 11:04:44.424024,2023-11-29 11:04:44.424054,,1862,48
677,2023-11-29 11:05:03.338113,2023-11-29 11:05:03.338144,,1707,48
678,2023-11-29 11:07:54.301697,2023-11-29 11:07:54.301729,,1797,49
679,2023-11-29 11:08:08.829325,2023-11-29 11:08:08.829366,,1625,49
680,2023-11-29 11:08:12.904109,2023-11-29 11:08:12.904141,,936,49
681,2023-11-29 11:08:25.411710,2023-11-29 11:08:25.411743,,1722,49
682,2023-11-29 11:08:26.062343,2023-11-29 11:08:26.062376,,230,49
683,2023-11-29 11:08:27.416329,2023-11-29 11:08:27.416358,,234,49
684,2023-11-29 11:08:27.928399,2023-11-29 11:08:27.928445,,1557,49
685,2023-11-29 11:08:28.312638,2023-11-29 11:08:28.312670,,207,49
686,2023-11-29 11:08:53.408815,2023-11-29 11:08:53.408847,,1821,49
687,2023-11-29 11:08:53.980085,2023-11-29 11:08:53.980117,,1514,49
688,2023-11-29 11:09:01.090112,2023-11-29 11:09:01.090145,,1707,49
689,2023-11-29 11:09:07.049143,2023-11-29 11:09:07.049178,,235,49
690,2023-11-29 11:09:07.816374,2023-11-29 11:09:07.816406,,227,49
691,2023-11-29 11:09:08.239518,2023-11-29 11:09:08.239551,,1420,49
692,2023-11-29 11:09:09.404065,2023-11-29 11:09:09.404104,,962,49
693,2023-11-29 11:09:09.779604,2023-11-29 11:09:09.779637,,205,49
694,2023-11-29 11:09:11.472396,2023-11-29 11:09:11.472431,,210,49
695,2023-11-29 11:09:11.922170,2023-11-29 11:09:11.922202,,1844,49
696,2023-11-29 11:09:13.233081,2023-11-29 11:09:13.233113,,280,49
697,2023-11-29 11:09:13.719701,2023-11-29 11:09:13.719740,,229,49
698,2023-11-29 11:10:45.857317,2023-11-29 11:10:45.857345,,1844,50
699,2023-11-29 11:11:01.441429,2023-11-29 11:11:01.441458,,1768,50
700,2023-11-29 11:11:11.278148,2023-11-29 11:11:11.278177,,1849,50
701,2023-11-29 11:11:15.015983,2023-11-29 11:11:15.016016,,1846,50
702,2023-11-29 11:11:38.976059,2023-11-29 11:11:38.976090,,1862,50
703,2023-11-29 11:11:42.884726,2023-11-29 11:11:42.884756,,1861,50
704,2023-11-29 11:12:31.669837,2023-11-29 11:12:31.669866,,1817,50
705,2023-11-29 11:13:00.709199,2023-11-29 11:13:00.709229,,935,50
706,2023-11-29 11:13:03.166720,2023-11-29 11:13:03.166759,,1033,50
707,2023-11-29 11:13:09.173233,2023-11-29 11:13:09.173263,,1292,50
708,2023-11-29 11:13:19.331369,2023-11-29 11:13:19.331398,,1723,50
709,2023-11-29 11:13:22.473478,2023-11-29 11:13:22.473517,,1756,50
710,2023-11-29 11:13:31.524488,2023-11-29 11:13:31.524516,,1847,50
711,2023-11-29 11:13:37.321396,2023-11-29 11:13:37.321426,,1897,50
712,2023-11-29 11:21:28.356471,2023-11-29 11:21:28.356501,,889,42
713,2023-11-29 11:22:15.740072,2023-11-29 11:22:15.740105,,550,42
714,2023-11-29 11:24:17.533009,2023-11-29 11:24:17.533041,,1444,42
715,2023-11-29 11:24:19.353561,2023-11-29 11:24:19.353593,,1433,42
716,2023-11-29 11:24:23.058199,2023-11-29 11:24:23.058264,,1557,42
717,2023-11-29 11:24:25.163852,2023-11-29 11:24:25.163884,,1580,42
718,2023-11-29 11:24:32.530945,2023-11-29 11:24:32.530976,,1701,42
719,2023-11-29 11:26:12.031767,2023-11-29 11:26:12.031799,,1660,42
740,2023-11-29 11:29:13.467283,2023-11-29 11:29:13.467315,,332,42
742,2023-11-29 11:32:30.518465,2023-11-29 11:32:30.518497,,251,33
743,2023-11-29 11:32:31.706252,2023-11-29 11:32:31.706302,,252,33
744,2023-11-29 11:32:39.228890,2023-11-29 11:32:39.228923,,259,33
746,2023-11-29 11:32:49.971420,2023-11-29 11:32:49.971448,,307,33
747,2023-11-29 11:32:52.511798,2023-11-29 11:32:52.511830,,321,33
748,2023-11-29 11:33:06.869747,2023-11-29 11:33:06.869780,,324,33
749,2023-11-29 11:33:08.415568,2023-11-29 11:33:08.415601,,325,33
750,2023-11-29 11:33:16.567096,2023-11-29 11:33:16.567128,,367,33
751,2023-11-29 11:33:17.525276,2023-11-29 11:33:17.525308,,368,33
752,2023-11-29 11:33:20.205031,2023-11-29 11:33:20.205063,,377,33
753,2023-11-29 11:33:21.790868,2023-11-29 11:33:21.790900,,379,33
754,2023-11-29 11:34:09.694288,2023-11-29 11:34:09.694320,,380,33
755,2023-11-29 11:34:11.613332,2023-11-29 11:34:11.613363,,388,33
756,2023-11-29 11:34:17.270744,2023-11-29 11:34:17.270775,,420,33
757,2023-11-29 11:34:17.843596,2023-11-29 11:34:17.843625,,419,33
758,2023-11-29 11:34:20.285244,2023-11-29 11:34:20.285283,,432,33
759,2023-11-29 11:34:27.060612,2023-11-29 11:34:27.060643,,431,33
760,2023-11-29 11:34:34.139391,2023-11-29 11:34:34.139422,,435,33
761,2023-11-29 11:34:38.977052,2023-11-29 11:34:38.977084,,461,33
762,2023-11-29 11:34:49.156909,2023-11-29 11:34:49.156956,,548,33
763,2023-11-29 11:34:49.830591,2023-11-29 11:34:49.830620,,550,33
764,2023-11-29 11:34:55.211626,2023-11-29 11:34:55.211656,,552,33
768,2023-11-29 11:38:07.692522,2023-11-29 11:38:07.692555,,1185,33
769,2023-11-29 11:38:12.576987,2023-11-29 11:38:12.577018,,1672,33
770,2023-11-29 11:38:21.077063,2023-11-29 11:38:21.077094,,546,33
771,2023-11-29 11:38:36.055678,2023-11-29 11:38:36.055711,,544,33
772,2023-11-29 11:38:36.927431,2023-11-29 11:38:36.927462,,536,33
773,2023-11-29 11:39:00.977491,2023-11-29 11:39:00.977524,,234,33
775,2023-11-29 11:53:35.055746,2023-11-29 11:53:35.055780,,1362,52
776,2023-11-29 11:53:40.522795,2023-11-29 11:53:40.522827,,1597,52
777,2023-11-29 11:53:51.062745,2023-11-29 11:53:51.062776,,1710,52
778,2023-11-29 11:53:57.633239,2023-11-29 11:53:57.633271,,1750,52
779,2023-11-29 11:53:59.076513,2023-11-29 11:53:59.076545,,1797,52
780,2023-11-29 11:54:03.275424,2023-11-29 11:54:03.275455,,1853,52
781,2023-11-29 11:58:07.191328,2023-11-29 11:58:07.191360,,936,52
782,2023-11-29 11:58:08.611747,2023-11-29 11:58:08.611780,,962,52
783,2023-11-29 11:58:43.888966,2023-11-29 11:58:43.889013,,1324,52
784,2023-11-29 11:59:09.117527,2023-11-29 11:59:09.117562,,1140,52
786,2023-11-29 12:02:29.071631,2023-11-29 12:02:29.071663,,1217,53
787,2023-11-29 12:02:33.512099,2023-11-29 12:02:33.512131,,1438,53
788,2023-11-29 12:04:18.013775,2023-11-29 12:04:18.013809,,1148,53
789,2023-11-29 12:04:21.453402,2023-11-29 12:04:21.453444,,1155,53
790,2023-11-29 12:04:31.208641,2023-11-29 12:04:31.208680,,210,53
791,2023-11-29 12:05:01.055554,2023-11-29 12:05:01.055586,,718,53
792,2023-11-29 12:05:37.065399,2023-11-29 12:05:37.065430,,1055,53
793,2023-11-29 12:05:53.429518,2023-11-29 12:05:53.429551,,936,53
794,2023-11-29 12:05:58.696159,2023-11-29 12:05:58.696191,,1140,53
795,2023-11-29 12:06:13.819931,2023-11-29 12:06:13.819961,,946,53
796,2023-11-29 12:38:38.787381,2023-11-29 12:38:38.787420,,1625,54
797,2023-11-29 12:38:45.496204,2023-11-29 12:38:45.496237,,962,54
798,2023-11-29 12:40:14.098634,2023-11-29 12:40:14.098670,,1069,54
799,2023-11-29 12:40:25.294336,2023-11-29 12:40:25.294367,,1466,54
800,2023-11-29 12:40:39.379236,2023-11-29 12:40:39.379267,,1762,54
801,2023-11-29 12:40:47.527586,2023-11-29 12:40:47.527615,,1808,54
802,2023-11-29 12:40:55.227704,2023-11-29 12:40:55.227735,,1861,54
803,2023-11-29 12:41:12.409376,2023-11-29 12:41:12.409407,,1813,54
804,2023-11-29 12:42:17.901254,2023-11-29 12:42:17.901284,,241,54
805,2023-11-29 12:42:58.578565,2023-11-29 12:42:58.578596,,1091,54
806,2023-11-29 12:43:02.660725,2023-11-29 12:43:02.660754,,1171,54
807,2023-11-29 12:43:04.086788,2023-11-29 12:43:04.086818,,1140,54
808,2023-11-29 12:56:31.461474,2023-11-29 12:56:31.461506,,1844,55
809,2023-11-29 12:56:35.712820,2023-11-29 12:56:35.712851,,1625,55
810,2023-11-29 12:56:37.019544,2023-11-29 12:56:37.019578,,1797,55
813,2023-11-29 12:56:45.221681,2023-11-29 12:56:45.221712,,234,55
814,2023-11-29 12:56:51.743126,2023-11-29 12:56:51.743158,,1821,55
815,2023-11-29 12:56:58.548752,2023-11-29 12:56:58.548784,,962,55
816,2023-11-29 12:57:59.450052,2023-11-29 12:57:59.450085,,1820,55
818,2023-11-29 12:58:53.944875,2023-11-29 12:58:53.944908,,970,55
819,2023-11-29 12:59:19.079700,2023-11-29 12:59:19.079731,,1466,55
820,2023-11-29 12:59:43.296436,2023-11-29 12:59:43.296467,,1808,55
822,2023-11-29 13:08:15.911502,2023-11-29 13:08:15.911532,,40,56
823,2023-11-29 13:08:16.357015,2023-11-29 13:08:16.357044,,38,56
824,2023-11-29 13:08:17.035298,2023-11-29 13:08:17.035328,,39,56
825,2023-11-29 13:08:19.628968,2023-11-29 13:08:19.628999,,68,56
826,2023-11-29 13:08:22.601301,2023-11-29 13:08:22.601332,,631,56
827,2023-11-29 13:08:23.219310,2023-11-29 13:08:23.219371,,633,56
828,2023-11-29 13:08:24.903414,2023-11-29 13:08:24.903444,,653,56
829,2023-11-29 13:08:25.442462,2023-11-29 13:08:25.442492,,652,56
830,2023-11-29 13:08:28.575287,2023-11-29 13:08:28.575325,,962,56
831,2023-11-29 13:08:29.314833,2023-11-29 13:08:29.314866,,986,56
832,2023-11-29 13:08:30.132499,2023-11-29 13:08:30.132529,,993,56
833,2023-11-29 13:08:33.372612,2023-11-29 13:08:33.372641,,207,56
834,2023-11-29 13:08:33.801060,2023-11-29 13:08:33.801090,,208,56
835,2023-11-29 13:08:34.401221,2023-11-29 13:08:34.401253,,209,56
836,2023-11-29 13:08:34.945527,2023-11-29 13:08:34.945558,,212,56
837,2023-11-29 13:08:35.976980,2023-11-29 13:08:35.977010,,213,56
838,2023-11-29 13:08:38.013317,2023-11-29 13:08:38.013347,,222,56
839,2023-11-29 13:08:38.600017,2023-11-29 13:08:38.600049,,223,56
840,2023-11-29 13:08:41.554644,2023-11-29 13:08:41.554676,,664,56
841,2023-11-29 13:08:42.300480,2023-11-29 13:08:42.300515,,674,56
842,2023-11-29 13:08:43.070176,2023-11-29 13:08:43.070207,,673,56
843,2023-11-29 13:08:44.192390,2023-11-29 13:08:44.192429,,714,56
844,2023-11-29 13:08:44.676981,2023-11-29 13:08:44.677012,,722,56
845,2023-11-29 13:08:45.192431,2023-11-29 13:08:45.192464,,724,56
846,2023-11-29 13:08:47.767921,2023-11-29 13:08:47.767951,,5,56
847,2023-11-29 13:08:48.274580,2023-11-29 13:08:48.274610,,6,56
848,2023-11-29 13:08:48.839280,2023-11-29 13:08:48.839326,,7,56
849,2023-11-29 13:08:49.441578,2023-11-29 13:08:49.441610,,9,56
850,2023-11-29 13:08:50.564818,2023-11-29 13:08:50.564850,,21,56
851,2023-11-29 13:08:52.113240,2023-11-29 13:08:52.113270,,801,56
852,2023-11-29 13:08:52.571566,2023-11-29 13:08:52.571597,,796,56
853,2023-11-29 13:08:53.160902,2023-11-29 13:08:53.160932,,791,56
854,2023-11-29 13:08:53.986393,2023-11-29 13:08:53.986424,,794,56
855,2023-11-29 13:50:06.511221,2023-11-29 13:50:06.511252,,631,57
856,2023-11-29 13:50:33.417811,2023-11-29 13:50:33.417840,,692,57
857,2023-11-29 13:51:03.635941,2023-11-29 13:51:03.635971,,929,57
858,2023-11-29 13:54:05.041036,2023-11-29 13:54:05.041070,,1271,57
859,2023-11-29 13:54:12.740084,2023-11-29 13:54:12.740113,,1371,57
860,2023-11-29 13:54:16.263984,2023-11-29 13:54:16.264015,,1395,57
861,2023-11-29 13:54:28.965825,2023-11-29 13:54:28.965855,,1806,57
862,2023-11-29 13:54:34.879080,2023-11-29 13:54:34.879112,,936,57
863,2023-11-29 13:55:24.378453,2023-11-29 13:55:24.378485,,1677,57
864,2023-11-29 13:56:29.053589,2023-11-29 13:56:29.053619,,981,57
865,2023-11-29 13:56:34.382770,2023-11-29 13:56:34.382799,,1009,57
866,2023-11-29 13:56:53.017066,2023-11-29 13:56:53.017098,,1167,57
868,2023-11-29 13:58:03.392663,2023-11-29 13:58:03.392698,,1625,57
869,2023-11-29 13:59:06.377410,2023-11-29 13:59:06.377442,,632,57
870,2023-11-29 14:09:59.770163,2023-11-29 14:09:59.770194,,1797,58
871,2023-11-29 14:10:14.916609,2023-11-29 14:10:14.916638,,1817,58
872,2023-11-29 14:10:16.214009,2023-11-29 14:10:16.214040,,1844,58
873,2023-11-29 14:10:21.530744,2023-11-29 14:10:21.530776,,207,58
874,2023-11-29 14:10:27.133198,2023-11-29 14:10:27.133235,,216,58
875,2023-11-29 14:10:32.653875,2023-11-29 14:10:32.653904,,1625,58
876,2023-11-29 14:10:33.090914,2023-11-29 14:10:33.090944,,234,58
877,2023-11-29 14:10:35.801900,2023-11-29 14:10:35.801938,,1514,58
878,2023-11-29 14:10:37.627441,2023-11-29 14:10:37.627471,,205,58
879,2023-11-29 14:10:38.129051,2023-11-29 14:10:38.129082,,229,58
880,2023-11-29 14:10:39.085665,2023-11-29 14:10:39.085695,,210,58
881,2023-11-29 14:10:39.581594,2023-11-29 14:10:39.581624,,280,58
882,2023-11-29 14:10:41.777326,2023-11-29 14:10:41.777356,,227,58
883,2023-11-29 14:10:56.087671,2023-11-29 14:10:56.087702,,961,58
884,2023-11-29 14:10:58.309993,2023-11-29 14:10:58.310038,,935,58
885,2023-11-29 15:05:43.377084,2023-11-29 15:05:43.377114,,936,59
886,2023-11-29 15:05:57.043783,2023-11-29 15:05:57.043821,,1191,59
887,2023-11-29 15:06:05.939802,2023-11-29 15:06:05.939832,,1055,59
888,2023-11-29 15:06:15.848671,2023-11-29 15:06:15.848703,,7,59
889,2023-11-29 15:06:25.875281,2023-11-29 15:06:25.875312,,670,59
890,2023-11-29 15:06:36.519083,2023-11-29 15:06:36.519113,,633,59
891,2023-11-29 15:07:03.985994,2023-11-29 15:07:03.986025,,1458,59
892,2023-11-29 15:07:11.617950,2023-11-29 15:07:11.617980,,1286,59
893,2023-11-29 15:07:22.000286,2023-11-29 15:07:22.000318,,668,59
894,2023-11-29 15:07:26.912726,2023-11-29 15:07:26.912763,,205,59
895,2023-11-29 15:07:28.897262,2023-11-29 15:07:28.897292,,207,59
896,2023-11-29 15:07:34.214251,2023-11-29 15:07:34.214284,,935,61
897,2023-11-29 15:07:39.852005,2023-11-29 15:07:39.852037,,935,59
898,2023-11-29 15:07:45.797355,2023-11-29 15:07:45.797386,,1033,59
899,2023-11-29 15:07:50.758609,2023-11-29 15:07:50.758639,,1069,61
900,2023-11-29 15:07:51.917646,2023-11-29 15:07:51.917677,,1603,61
901,2023-11-29 15:07:54.117263,2023-11-29 15:07:54.117293,,1300,61
902,2023-11-29 15:07:56.045963,2023-11-29 15:07:56.045995,,1625,61
903,2023-11-29 15:07:57.659426,2023-11-29 15:07:57.659456,,1748,61
904,2023-11-29 15:08:03.055919,2023-11-29 15:08:03.055952,,687,59
905,2023-11-29 15:08:13.361146,2023-11-29 15:08:13.361176,,1874,61
906,2023-11-29 15:08:23.909513,2023-11-29 15:08:23.909542,,1797,61
907,2023-11-29 15:08:26.877348,2023-11-29 15:08:26.877378,,1722,61
908,2023-11-29 15:08:28.678179,2023-11-29 15:08:28.678209,,936,61
909,2023-11-29 15:08:30.785020,2023-11-29 15:08:30.785050,,1810,59
910,2023-11-29 15:08:32.998915,2023-11-29 15:08:32.998946,,962,61
911,2023-11-29 15:08:38.775751,2023-11-29 15:08:38.775781,,205,61
912,2023-11-29 15:09:07.584831,2023-11-29 15:09:07.584864,,38,61
913,2023-11-29 15:09:42.869935,2023-11-29 15:09:42.869967,,1821,59
914,2023-11-29 15:09:47.553670,2023-11-29 15:09:47.553701,,1644,59
915,2023-11-29 15:09:57.885616,2023-11-29 15:09:57.885646,,734,59
916,2023-11-29 15:10:04.340650,2023-11-29 15:10:04.340682,,775,59
917,2023-11-29 15:10:09.220972,2023-11-29 15:10:09.221006,,800,59
918,2023-11-29 16:19:37.349340,2023-11-29 16:19:37.349371,,1297,17
919,2023-11-29 16:19:38.026894,2023-11-29 16:19:38.026925,,1055,17
920,2023-11-29 16:19:38.505080,2023-11-29 16:19:38.505111,,1341,17
921,2023-11-29 16:19:39.105767,2023-11-29 16:19:39.105798,,1420,17
922,2023-11-30 01:20:41.672365,2023-11-30 01:20:41.672405,,235,62
923,2023-11-30 01:25:39.198705,2023-11-30 01:25:39.198745,,634,43
924,2023-11-30 01:26:27.736538,2023-11-30 01:26:27.736571,,672,43
925,2023-11-30 01:26:35.019782,2023-11-30 01:26:35.019822,,754,43
926,2023-11-30 01:26:51.006562,2023-11-30 01:26:51.006601,,1821,43
927,2023-11-30 01:26:57.063590,2023-11-30 01:26:57.063629,,1715,43
928,2023-11-30 01:26:58.296339,2023-11-30 01:26:58.296373,,1700,43
929,2023-11-30 01:27:37.771400,2023-11-30 01:27:37.771436,,1055,43
930,2023-11-30 01:27:38.506596,2023-11-30 01:27:38.506632,,1297,43
931,2023-11-30 01:29:52.036941,2023-11-30 01:29:52.036974,,1557,62
932,2023-11-30 01:29:58.553129,2023-11-30 01:29:58.553179,,230,62
934,2023-11-30 01:30:50.447974,2023-11-30 01:30:50.448007,,1644,62
935,2023-11-30 01:31:42.992051,2023-11-30 01:31:42.992098,,632,62
937,2023-11-30 01:33:18.378011,2023-11-30 01:33:18.378044,,1757,62
938,2023-11-30 01:33:26.003906,2023-11-30 01:33:26.003940,,761,62
939,2023-11-30 01:46:55.388592,2023-11-30 01:46:55.388626,,753,42
940,2023-11-30 01:48:56.582883,2023-11-30 01:48:56.582915,,866,42
941,2023-11-30 01:54:18.741516,2023-11-30 01:54:18.741548,,655,63
942,2023-11-30 01:54:34.097720,2023-11-30 01:54:34.097750,,238,63
943,2023-11-30 01:54:40.627359,2023-11-30 01:54:40.627390,,248,63
944,2023-11-30 01:54:47.120288,2023-11-30 01:54:47.120319,,332,63
945,2023-11-30 02:02:47.301376,2023-11-30 02:02:47.301409,,700,33
946,2023-11-30 02:03:09.116822,2023-11-30 02:03:09.116855,,1855,33
947,2023-11-30 02:10:30.870298,2023-11-30 02:10:30.870328,,1797,64
948,2023-11-30 02:10:33.282916,2023-11-30 02:10:33.282949,,1625,64
949,2023-11-30 02:10:38.181840,2023-11-30 02:10:38.181872,,234,64
950,2023-11-30 02:10:51.725544,2023-11-30 02:10:51.725577,,210,64
951,2023-11-30 02:13:26.894344,2023-11-30 02:13:26.894377,,936,64
952,2023-11-30 02:14:28.965462,2023-11-30 02:14:28.965496,,9,64
953,2023-11-30 02:14:39.998050,2023-11-30 02:14:39.998083,,476,64
954,2023-11-30 02:15:43.574745,2023-11-30 02:15:43.574778,,1722,64
955,2023-11-30 02:15:45.648123,2023-11-30 02:15:45.648155,,1557,64
956,2023-11-30 02:16:35.255154,2023-11-30 02:16:35.255186,,1341,64
957,2023-11-30 02:16:58.756978,2023-11-30 02:16:58.757011,,1297,64
958,2023-11-30 03:10:32.733258,2023-11-30 03:10:32.733289,,234,65
